module_code,course_name,course_provider,course_level,module_name,difficulty_level,keywords,link,,,,,,,,
UI7118,UI/UX Design Course,Coursera,Beginner,Intermediate Concepts in Beginner UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/beginner,,,,,,,,
SO7119,Software Engineering Course,Pluralsight,Expert,Intermediate Concepts in Expert Software Engineering Course,Medium,"software engineering, programming, coding, development",https://pluralsight.com/software-engineering/expert,,,,,,,,
UI7120,UI/UX Design Course,Udemy,Intermediate,Advanced Topics in Intermediate UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://udemy.com/ui/ux-design/intermediate,,,,,,,,
IO7121,IoT Course,Google Developers,Beginner,Advanced Topics in Beginner IoT Course,Hard,"IoT, internet of things, smart devices",https://googledevelopers.com/iot/beginner,,,,,,,,
MA7122,Machine Learning Course,Coursera,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/expert,,,,,,,,
SO7123,Software Engineering Course,Google Developers,Intermediate,Advanced Topics in Intermediate Software Engineering Course,Hard,"software engineering, programming, coding, development",https://googledevelopers.com/software-engineering/intermediate,,,,,,,,
MO7124,Mobile App Development Course,Coursera,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://coursera.com/mobile-app-development/expert,,,,,,,,
MA7125,Machine Learning Course,Udemy,Beginner,Introduction to Beginner Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/beginner,,,,,,,,
DE7126,DevOps Course,Pluralsight,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://pluralsight.com/devops/expert,,,,,,,,
WE7127,Web Development Course,Udemy,Expert,Advanced Topics in Expert Web Development Course,Hard,"web development, frontend, backend, full-stack",https://udemy.com/web-development/expert,,,,,,,,
DE7128,DevOps Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://pluralsight.com/devops/intermediate,,,,,,,,
MO7129,Mobile App Development Course,edX,Intermediate,Introduction to Intermediate Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://edx.com/mobile-app-development/intermediate,,,,,,,,
AI7130,AI Course,Google Developers,Expert,Intermediate Concepts in Expert AI Course,Medium,"AI, deep learning, machine learning",https://googledevelopers.com/ai/expert,,,,,,,,
UI7131,UI/UX Design Course,Coursera,Intermediate,Intermediate Concepts in Intermediate UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/intermediate,,,,,,,,
IO7132,IoT Course,Coursera,Beginner,Introduction to Beginner IoT Course,Easy,"IoT, internet of things, smart devices",https://coursera.com/iot/beginner,,,,,,,,
IO7133,IoT Course,Udemy,Intermediate,Introduction to Intermediate IoT Course,Easy,"IoT, internet of things, smart devices",https://udemy.com/iot/intermediate,,,,,,,,
DA7134,Data Science Course,edX,Beginner,Intermediate Concepts in Beginner Data Science Course,Medium,"data science, big data, analysis, statistics",https://edx.com/data-science/beginner,,,,,,,,
AI7135,AI Course,Udemy,Expert,Advanced Topics in Expert AI Course,Hard,"AI, deep learning, machine learning",https://udemy.com/ai/expert,,,,,,,,
SO7136,Software Engineering Course,Coursera,Intermediate,Intermediate Concepts in Intermediate Software Engineering Course,Medium,"software engineering, programming, coding, development",https://coursera.com/software-engineering/intermediate,,,,,,,,
CL7137,Cloud Computing Course,Coursera,Intermediate,Advanced Topics in Intermediate Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/intermediate,,,,,,,,
SO7138,Software Engineering Course,Udemy,Beginner,Advanced Topics in Beginner Software Engineering Course,Hard,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
AI7139,AI Course,edX,Intermediate,Advanced Topics in Intermediate AI Course,Hard,"AI, deep learning, machine learning",https://edx.com/ai/intermediate,,,,,,,,
CL7140,Cloud Computing Course,edX,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://edx.com/cloud-computing/intermediate,,,,,,,,
CL7141,Cloud Computing Course,Udemy,Beginner,Intermediate Concepts in Beginner Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://udemy.com/cloud-computing/beginner,,,,,,,,
IO7142,IoT Course,Pluralsight,Expert,Advanced Topics in Expert IoT Course,Hard,"IoT, internet of things, smart devices",https://pluralsight.com/iot/expert,,,,,,,,
AI7143,AI Course,edX,Expert,Introduction to Expert AI Course,Easy,"AI, deep learning, machine learning",https://edx.com/ai/expert,,,,,,,,
CL7144,Cloud Computing Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/intermediate,,,,,,,,
BL7145,Blockchain Course,Pluralsight,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/beginner,,,,,,,,
AI7146,AI Course,Pluralsight,Expert,Intermediate Concepts in Expert AI Course,Medium,"AI, deep learning, machine learning",https://pluralsight.com/ai/expert,,,,,,,,
UI7147,UI/UX Design Course,Coursera,Beginner,Advanced Topics in Beginner UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/beginner,,,,,,,,
AI7148,AI Course,edX,Expert,Intermediate Concepts in Expert AI Course,Medium,"AI, deep learning, machine learning",https://edx.com/ai/expert,,,,,,,,
AI7149,AI Course,Coursera,Expert,Introduction to Expert AI Course,Easy,"AI, deep learning, machine learning",https://coursera.com/ai/expert,,,,,,,,
DA7150,Data Science Course,Google Developers,Expert,Intermediate Concepts in Expert Data Science Course,Medium,"data science, big data, analysis, statistics",https://googledevelopers.com/data-science/expert,,,,,,,,
MO7151,Mobile App Development Course,edX,Beginner,Advanced Topics in Beginner Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://edx.com/mobile-app-development/beginner,,,,,,,,
CY7152,Cybersecurity Course,edX,Beginner,Advanced Topics in Beginner Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/beginner,,,,,,,,
UI7153,UI/UX Design Course,Pluralsight,Expert,Introduction to Expert UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/expert,,,,,,,,
BL7154,Blockchain Course,Pluralsight,Intermediate,Introduction to Intermediate Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/intermediate,,,,,,,,
DE7155,DevOps Course,Coursera,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://coursera.com/devops/expert,,,,,,,,
IO7156,IoT Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert IoT Course,Medium,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/expert,,,,,,,,
AI7157,AI Course,Pluralsight,Expert,Introduction to Expert AI Course,Easy,"AI, deep learning, machine learning",https://pluralsight.com/ai/expert,,,,,,,,
SO7158,Software Engineering Course,LinkedIn Learning,Expert,Introduction to Expert Software Engineering Course,Easy,"software engineering, programming, coding, development",https://linkedinlearning.com/software-engineering/expert,,,,,,,,
CY7159,Cybersecurity Course,Coursera,Expert,Intermediate Concepts in Expert Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
WE7160,Web Development Course,LinkedIn Learning,Beginner,Introduction to Beginner Web Development Course,Easy,"web development, frontend, backend, full-stack",https://linkedinlearning.com/web-development/beginner,,,,,,,,
DA7161,Data Science Course,LinkedIn Learning,Intermediate,Introduction to Intermediate Data Science Course,Easy,"data science, big data, analysis, statistics",https://linkedinlearning.com/data-science/intermediate,,,,,,,,
SO7162,Software Engineering Course,Coursera,Expert,Introduction to Expert Software Engineering Course,Easy,"software engineering, programming, coding, development",https://coursera.com/software-engineering/expert,,,,,,,,
MA7163,Machine Learning Course,Udemy,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/expert,,,,,,,,
CY7164,Cybersecurity Course,LinkedIn Learning,Intermediate,Advanced Topics in Intermediate Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/intermediate,,,,,,,,
IO7165,IoT Course,Coursera,Expert,Introduction to Expert IoT Course,Easy,"IoT, internet of things, smart devices",https://coursera.com/iot/expert,,,,,,,,
CL7166,Cloud Computing Course,Coursera,Beginner,Intermediate Concepts in Beginner Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/beginner,,,,,,,,
IO7167,IoT Course,LinkedIn Learning,Expert,Introduction to Expert IoT Course,Easy,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/expert,,,,,,,,
SO7168,Software Engineering Course,Coursera,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://coursera.com/software-engineering/beginner,,,,,,,,
SO7169,Software Engineering Course,Google Developers,Intermediate,Advanced Topics in Intermediate Software Engineering Course,Hard,"software engineering, programming, coding, development",https://googledevelopers.com/software-engineering/intermediate,,,,,,,,
SO7170,Software Engineering Course,Coursera,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://coursera.com/software-engineering/beginner,,,,,,,,
BL7171,Blockchain Course,Google Developers,Intermediate,Advanced Topics in Intermediate Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://googledevelopers.com/blockchain/intermediate,,,,,,,,
MA7172,Machine Learning Course,Udemy,Intermediate,Introduction to Intermediate Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/intermediate,,,,,,,,
WE7173,Web Development Course,LinkedIn Learning,Intermediate,Advanced Topics in Intermediate Web Development Course,Hard,"web development, frontend, backend, full-stack",https://linkedinlearning.com/web-development/intermediate,,,,,,,,
CY7174,Cybersecurity Course,edX,Intermediate,Intermediate Concepts in Intermediate Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/intermediate,,,,,,,,
CL7175,Cloud Computing Course,Coursera,Beginner,Introduction to Beginner Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/beginner,,,,,,,,
CL7176,Cloud Computing Course,Coursera,Intermediate,Introduction to Intermediate Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://coursera.com/cloud-computing/intermediate,,,,,,,,
BL7177,Blockchain Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://pluralsight.com/blockchain/beginner,,,,,,,,
MO7178,Mobile App Development Course,Udemy,Expert,Advanced Topics in Expert Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://udemy.com/mobile-app-development/expert,,,,,,,,
BL7179,Blockchain Course,Udemy,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/beginner,,,,,,,,
AI7180,AI Course,Coursera,Beginner,Intermediate Concepts in Beginner AI Course,Medium,"AI, deep learning, machine learning",https://coursera.com/ai/beginner,,,,,,,,
CY7181,Cybersecurity Course,Pluralsight,Expert,Introduction to Expert Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://pluralsight.com/cybersecurity/expert,,,,,,,,
MA7182,Machine Learning Course,LinkedIn Learning,Expert,Advanced Topics in Expert Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://linkedinlearning.com/machine-learning/expert,,,,,,,,
CL7183,Cloud Computing Course,edX,Expert,Advanced Topics in Expert Cloud Computing Course,Hard,"cloud, AWS, Azure, GCP",https://edx.com/cloud-computing/expert,,,,,,,,
DA7184,Data Science Course,Coursera,Intermediate,Advanced Topics in Intermediate Data Science Course,Hard,"data science, big data, analysis, statistics",https://coursera.com/data-science/intermediate,,,,,,,,
CL7185,Cloud Computing Course,Google Developers,Expert,Introduction to Expert Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://googledevelopers.com/cloud-computing/expert,,,,,,,,
UI7186,UI/UX Design Course,Pluralsight,Expert,Introduction to Expert UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://pluralsight.com/ui/ux-design/expert,,,,,,,,
IO7187,IoT Course,Udemy,Intermediate,Introduction to Intermediate IoT Course,Easy,"IoT, internet of things, smart devices",https://udemy.com/iot/intermediate,,,,,,,,
MA7188,Machine Learning Course,Pluralsight,Beginner,Introduction to Beginner Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://pluralsight.com/machine-learning/beginner,,,,,,,,
SO7189,Software Engineering Course,edX,Expert,Advanced Topics in Expert Software Engineering Course,Hard,"software engineering, programming, coding, development",https://edx.com/software-engineering/expert,,,,,,,,
